Hire_ID,Application_Date,Gender,Race,Applied_Department,Outcome,Hire_Date
39145,2023-12-06,Male,Asian,Risk,Hired,2025-05-17
39154,2024-07-09,Female,Hispanic,HR,Hired,2025-01-02
39159,2023-08-25,Male,White,Legal,Hired,2024-07-11
39183,2024-05-07,Female,Asian,Risk,Hired,2024-02-12
39187,2025-03-04,Female,White,Compliance,Hired,2024-05-04
39193,2025-04-16,Female,Black,Legal,Hired,2022-12-31
39207,2024-12-20,Male,Hispanic,Compliance,Hired,2023-01-05
39209,2024-09-20,Male,Black,Operations,Hired,2024-03-14
39217,2024-08-27,Male,Black,IT,Hired,2022-11-15
39223,2024-06-13,Male,Asian,Operations,Hired,2024-04-12
39226,2025-02-13,Male,Asian,IT,Hired,2024-09-26
39230,2025-08-14,Female,White,Retail Banking,Hired,2023-10-03
39233,2024-11-13,Male,Asian,Operations,Hired,2025-05-20
39242,2024-12-29,Female,Other,Risk,Hired,2023-03-25
39245,2023-05-12,Female,Black,Legal,Hired,2023-09-15
39251,2024-08-30,Male,Black,HR,Hired,2023-07-21
39271,2023-04-29,Female,White,HR,Hired,2023-01-26
39293,2025-05-08,Female,Other,HR,Hired,2025-07-06
39294,2023-03-07,Female,Other,Legal,Hired,2024-11-30
39317,2024-04-02,Female,Black,Legal,Hired,2023-09-05
39322,2023-09-20,Male,Other,IT,Hired,2025-01-21
39325,2022-12-01,Female,Black,Risk,Hired,2025-01-21
39328,2024-04-07,Male,Asian,Legal,Hired,2024-06-18
39335,2025-01-21,Female,Hispanic,Compliance,Hired,2024-09-24
39365,2024-10-25,Male,Black,HR,Hired,2024-01-18
39382,2022-11-11,Female,Hispanic,Operations,Hired,2025-09-13
39404,2025-07-21,Female,Asian,Legal,Hired,2025-01-29
39412,2024-12-20,Female,Hispanic,Legal,Hired,2025-03-16
39433,2022-10-29,Male,Other,Legal,Hired,2025-04-08
39447,2025-08-21,Male,Asian,Finance,Hired,2024-08-13
39449,2024-03-10,Male,Asian,Risk,Hired,2023-02-05
39457,2024-07-01,Male,Black,IT,Hired,2024-06-26
39459,2025-06-28,Female,Asian,Compliance,Hired,2023-02-05
39470,2025-08-14,Male,Asian,Retail Banking,Hired,2025-09-01
39474,2023-06-03,Male,Asian,Operations,Hired,2023-07-10
39478,2025-02-19,Female,Asian,Retail Banking,Hired,2024-06-12
39481,2025-06-26,Male,Other,HR,Hired,2023-03-01
39487,2022-11-16,Female,White,Legal,Hired,2025-07-31
39517,2023-07-22,Male,Black,Retail Banking,Hired,2024-12-14
39538,2025-07-16,Male,Hispanic,Operations,Hired,2023-06-07
39540,2025-08-05,Female,Hispanic,HR,Hired,2022-10-13
39543,2023-06-02,Male,White,Risk,Hired,2023-05-28
39545,2025-07-03,Female,Black,Legal,Hired,2025-09-05
39555,2023-04-02,Female,Black,Finance,Hired,2023-04-23
39597,2024-06-19,Female,White,Operations,Hired,2023-10-05
39598,2025-04-25,Female,Asian,Finance,Hired,2024-01-23
39616,2024-12-19,Male,Other,Retail Banking,Hired,2023-06-21
39622,2025-09-11,Female,White,Finance,Hired,2024-11-24
39628,2024-09-23,Female,Hispanic,Legal,Hired,2025-06-11
39633,2023-07-31,Female,Asian,IT,Hired,2024-01-23
39652,2025-02-14,Male,White,IT,Hired,2024-12-01
39678,2023-08-07,Male,Other,Compliance,Hired,2024-04-15
39680,2023-03-20,Male,Hispanic,Finance,Hired,2025-02-11
39688,2023-10-25,Female,Black,Retail Banking,Hired,2024-05-09
39690,2024-07-07,Male,Black,Retail Banking,Hired,2025-05-19
39718,2024-07-26,Male,White,IT,Hired,2024-06-19
39763,2024-07-30,Female,Hispanic,Risk,Hired,2025-08-20
39768,2025-08-07,Female,Hispanic,Compliance,Hired,2025-06-18
39779,2023-05-24,Female,Asian,Risk,Hired,2023-10-06
39791,2024-02-02,Male,Other,Compliance,Hired,2025-04-23
39793,2023-02-26,Female,Asian,Retail Banking,Hired,2023-11-18
39809,2024-02-29,Female,Black,Finance,Hired,2024-08-13
39813,2023-09-05,Female,Asian,Compliance,Hired,2025-04-03
39814,2023-04-27,Male,Black,IT,Hired,2023-02-20
39815,2023-09-25,Male,Hispanic,Compliance,Hired,2025-06-24
39819,2024-02-05,Female,Black,Finance,Hired,2022-09-26
39822,2025-02-15,Male,Asian,HR,Hired,2023-01-29
39830,2025-03-22,Male,White,Operations,Hired,2023-07-07
39833,2024-05-24,Female,Other,Legal,Hired,2024-02-24
39836,2024-12-07,Male,White,Retail Banking,Hired,2024-11-26
39841,2023-04-23,Female,Black,HR,Hired,2024-05-17
39844,2023-02-02,Female,Black,HR,Hired,2024-11-04
39855,2025-06-21,Male,Black,Operations,Hired,2022-10-03
39858,2023-08-22,Male,White,IT,Hired,2023-06-09
39861,2023-09-09,Male,Asian,Compliance,Hired,2025-05-29
39875,2024-12-22,Male,White,Legal,Hired,2025-07-06
39892,2025-06-11,Male,Other,IT,Hired,2025-07-29
39904,2024-02-08,Male,Black,Risk,Hired,2025-05-04
39920,2025-09-13,Female,Black,Operations,Hired,2024-09-24
39944,2023-08-22,Male,Hispanic,Legal,Hired,2023-07-07
39946,2023-12-04,Male,Black,Operations,Hired,2022-11-01
39963,2024-09-30,Female,Hispanic,Retail Banking,Hired,2024-10-06
39992,2023-02-17,Male,Asian,Finance,Hired,2025-02-28
39997,2024-06-06,Female,Asian,Compliance,Hired,2022-09-19
40012,2024-10-26,Male,Other,HR,Hired,2024-12-15
40013,2025-09-07,Male,Asian,Retail Banking,Hired,2023-10-03
40053,2023-07-20,Female,Asian,Finance,Hired,2023-04-01
40072,2024-01-22,Other,Hispanic,HR,Hired,2024-06-16
40123,2023-07-13,Male,White,IT,Hired,2025-05-06
40129,2024-01-29,Female,Other,Risk,Hired,2025-05-23
40137,2023-10-25,Male,Hispanic,Retail Banking,Hired,2024-12-05
40158,2025-04-24,Male,Asian,Risk,Hired,2023-09-18
40165,2024-11-28,Male,White,HR,Hired,2025-01-24
40185,2024-04-28,Female,Other,Risk,Hired,2022-11-02
40199,2024-05-21,Male,Other,Operations,Hired,2022-11-24
40205,2025-05-05,Male,White,Retail Banking,Hired,2024-02-17
40208,2023-11-27,Female,Hispanic,Compliance,Hired,2023-09-07
40209,2024-09-05,Female,White,Retail Banking,Hired,2025-03-25
40223,2024-01-19,Male,White,HR,Hired,2023-04-12
40224,2024-06-28,Male,Black,HR,Hired,2024-11-22
40239,2023-11-05,Female,Other,Operations,Hired,2025-02-10
40267,2022-11-08,Female,Asian,Operations,Hired,2024-03-09
40272,2024-05-27,Female,Black,Legal,Hired,2024-12-11
40280,2023-09-27,Male,Black,Risk,Hired,2024-07-11
40288,2024-09-24,Male,Black,IT,Hired,2023-04-15
40294,2024-07-08,Male,Hispanic,HR,Hired,2024-10-15
40296,2024-12-12,Male,Black,Retail Banking,Hired,2022-10-04
40306,2024-08-12,Male,Hispanic,Compliance,Hired,2024-12-02
40314,2024-02-28,Female,Hispanic,Risk,Hired,2024-12-28
40318,2024-07-05,Male,Hispanic,Risk,Hired,2025-09-01
40330,2022-10-08,Male,Hispanic,Operations,Hired,2022-12-26
40331,2024-07-08,Female,Hispanic,Legal,Hired,2024-12-27
40334,2023-02-25,Female,Asian,Retail Banking,Hired,2025-07-04
40363,2025-08-06,Male,White,Operations,Hired,2025-08-21
40367,2024-11-03,Male,White,Risk,Hired,2024-04-16
40380,2024-07-09,Female,Black,IT,Hired,2025-04-20
40401,2022-11-26,Male,White,HR,Hired,2023-04-27
40408,2024-04-27,Female,Hispanic,Legal,Hired,2025-06-19
40409,2024-05-03,Female,White,Operations,Hired,2025-04-29
40415,2023-03-17,Female,Black,Retail Banking,Hired,2024-11-06
40422,2023-08-14,Female,Hispanic,Compliance,Hired,2025-05-09
40432,2025-02-01,Male,White,Retail Banking,Hired,2022-11-28
40433,2023-06-22,Female,White,Legal,Hired,2025-02-28
40438,2023-04-30,Male,White,HR,Hired,2024-02-23
40441,2023-09-27,Other,Other,Finance,Hired,2024-07-27
40444,2023-08-10,Male,White,IT,Hired,2024-09-13
40454,2023-10-12,Male,Hispanic,Retail Banking,Hired,2023-06-12
40465,2022-09-16,Female,White,Operations,Hired,2023-03-02
40479,2024-04-22,Male,Other,Finance,Hired,2023-07-23
40482,2022-10-10,Female,Asian,IT,Hired,2024-02-04
40485,2025-02-26,Female,Black,Operations,Hired,2025-08-19
40490,2023-10-10,Female,Other,Risk,Hired,2023-11-07
40511,2023-01-16,Male,Asian,Legal,Hired,2023-06-09
40522,2024-07-18,Female,Other,Finance,Hired,2022-11-14
40530,2025-01-22,Female,Asian,Compliance,Hired,2024-05-20
40543,2024-02-17,Male,Asian,HR,Hired,2024-01-04
40546,2023-10-09,Male,Hispanic,Finance,Hired,2024-07-07
40558,2023-10-14,Female,Other,HR,Hired,2024-07-29
40567,2025-06-15,Female,Black,Finance,Hired,2023-10-25
40574,2024-08-06,Male,Other,Risk,Hired,2022-09-19
40587,2022-12-08,Female,Hispanic,Operations,Hired,2025-04-06
40602,2024-04-26,Female,Asian,Retail Banking,Hired,2024-09-06
40604,2025-04-24,Male,Asian,Compliance,Hired,2025-01-26
40625,2024-08-04,Male,Other,Finance,Hired,2024-03-08
40679,2025-05-12,Male,White,Compliance,Hired,2023-02-07
40686,2023-05-28,Female,Asian,Finance,Hired,2023-07-24
40700,2025-03-30,Female,White,Operations,Hired,2024-11-29
40707,2025-04-21,Female,Asian,Operations,Hired,2025-09-07
40717,2025-07-01,Female,Black,HR,Hired,2022-11-04
40729,2024-12-29,Male,Asian,IT,Hired,2024-10-04
40739,2024-10-31,Male,Hispanic,HR,Hired,2023-11-04
40741,2023-03-30,Male,Hispanic,Operations,Hired,2025-08-14
40742,2024-02-13,Male,Other,Finance,Hired,2024-10-14
40747,2023-01-06,Male,Hispanic,Finance,Hired,2022-12-26
40765,2025-01-14,Female,Black,HR,Hired,2025-05-17
40766,2023-06-17,Female,Other,Retail Banking,Hired,2025-06-06
40782,2023-11-02,Male,Black,Compliance,Hired,2023-06-22
40799,2023-04-25,Male,Other,HR,Hired,2022-10-04
40808,2024-04-18,Male,White,IT,Hired,2023-09-28
40809,2025-04-03,Male,Asian,Retail Banking,Hired,2024-07-07
40816,2024-04-25,Male,Black,IT,Hired,2024-12-16
40831,2023-03-08,Male,Other,IT,Hired,2023-10-17
40836,2023-09-01,Male,Asian,Finance,Hired,2023-11-15
40843,2023-02-03,Female,Asian,Legal,Hired,2023-09-27
40852,2025-08-05,Female,Hispanic,Risk,Hired,2022-11-11
40856,2025-08-18,Female,Hispanic,Operations,Hired,2024-05-01
40862,2025-03-01,Male,Black,Operations,Hired,2025-02-20
40865,2024-06-09,Female,Black,Retail Banking,Hired,2023-07-27
40873,2022-11-20,Male,Asian,Legal,Hired,2024-02-11
40877,2024-04-06,Male,Other,IT,Hired,2025-02-07
40893,2022-12-10,Male,Hispanic,Retail Banking,Hired,2024-09-27
40897,2023-09-25,Female,White,Compliance,Hired,2023-10-31
40910,2024-11-30,Female,Hispanic,Compliance,Hired,2024-01-01
40915,2024-01-06,Male,White,Compliance,Hired,2025-01-22
40920,2023-12-31,Female,Hispanic,Compliance,Hired,2025-05-31
40924,2022-10-16,Female,White,Compliance,Hired,2024-01-11
40932,2023-08-13,Male,Hispanic,Compliance,Hired,2022-12-21
40933,2022-11-09,Male,Black,IT,Hired,2024-02-07
40938,2024-01-25,Male,Hispanic,Legal,Hired,2025-05-03
40946,2022-10-09,Male,Other,Retail Banking,Hired,2024-08-30
40949,2023-02-12,Male,Hispanic,IT,Hired,2025-06-26
40954,2024-03-07,Female,Black,Operations,Hired,2024-10-09
40965,2025-02-22,Female,Other,Operations,Hired,2023-12-15
40980,2024-04-03,Female,White,Finance,Hired,2022-12-28
40988,2025-07-24,Male,Other,IT,Hired,2023-06-20
41000,2022-11-26,Female,Other,Finance,Hired,2022-11-02
41057,2024-03-16,Male,Asian,HR,Hired,2022-11-03
41060,2023-01-04,Female,Asian,Operations,Hired,2025-02-04
41077,2025-02-06,Male,Hispanic,IT,Hired,2025-04-25
41097,2023-03-19,Male,Asian,Finance,Hired,2023-05-18
41101,2022-10-22,Male,Black,Risk,Hired,2024-10-02
41109,2024-11-19,Male,Hispanic,Finance,Hired,2024-01-22
41135,2024-06-27,Male,Other,HR,Hired,2025-07-22
41149,2023-11-05,Male,Black,IT,Hired,2024-06-04
41155,2022-12-20,Male,White,HR,Hired,2024-05-01
41164,2024-07-12,Female,Asian,Operations,Hired,2025-05-17
41183,2022-11-24,Male,Other,Finance,Hired,2022-10-23
41188,2025-05-15,Female,White,Retail Banking,Hired,2023-03-02
41211,2024-04-30,Female,Other,Compliance,Hired,2023-04-11
41217,2022-09-27,Male,White,IT,Hired,2025-08-01
41225,2022-10-08,Female,Asian,Compliance,Hired,2025-04-28
41228,2023-09-16,Female,White,Legal,Hired,2024-02-20
41231,2024-11-30,Female,Hispanic,IT,Hired,2022-11-28
41256,2024-06-27,Male,White,Risk,Hired,2025-03-11
41260,2023-05-18,Male,Other,Compliance,Hired,2023-01-03
41269,2025-07-26,Female,Hispanic,Retail Banking,Hired,2023-07-31
41271,2023-10-04,Male,Other,Retail Banking,Hired,2024-05-19
41286,2024-08-22,Female,Hispanic,Legal,Hired,2023-12-03
41295,2025-01-27,Male,Other,Operations,Hired,2024-02-03
41311,2023-06-24,Male,Other,Legal,Hired,2022-10-30
41314,2024-04-18,Male,White,Finance,Hired,2022-12-22
41328,2024-06-30,Male,Black,Operations,Hired,2024-05-30
41343,2024-05-31,Female,Other,Operations,Hired,2022-12-01
41348,2023-05-06,Female,Asian,HR,Hired,2023-03-19
41353,2023-04-25,Male,Hispanic,Operations,Hired,2024-04-21
41381,2025-07-30,Female,Black,Legal,Hired,2023-04-22
41389,2023-06-29,Male,Asian,Legal,Hired,2023-06-28
41396,2023-04-11,Female,White,HR,Hired,2025-03-26
41400,2023-04-28,Male,White,Operations,Hired,2023-05-19
41411,2024-12-05,Male,Black,Finance,Hired,2023-01-01
41449,2023-03-23,Female,White,Legal,Hired,2024-03-04
41451,2024-07-01,Male,White,Retail Banking,Hired,2025-06-30
41456,2024-11-25,Male,White,IT,Hired,2022-11-24
41460,2023-01-24,Female,Hispanic,Compliance,Hired,2024-11-20
41465,2024-01-27,Male,Black,HR,Hired,2024-02-14
41469,2023-11-28,Female,Hispanic,HR,Hired,2025-06-12
41496,2025-02-08,Female,Other,Risk,Hired,2023-06-10
41511,2025-05-20,Male,Hispanic,HR,Hired,2023-02-07
41532,2025-03-17,Male,Black,HR,Hired,2025-05-24
41556,2024-09-09,Female,Other,Retail Banking,Hired,2025-03-01
41558,2022-12-14,Female,White,HR,Hired,2024-11-24
41574,2024-05-25,Male,Asian,HR,Hired,2024-09-02
41586,2025-09-06,Male,Hispanic,Operations,Hired,2025-05-07
41589,2023-08-23,Female,Black,Compliance,Hired,2022-11-19
41599,2025-05-13,Female,Other,Risk,Hired,2023-01-17
41605,2024-12-14,Female,Asian,Operations,Hired,2023-06-17
41607,2024-02-07,Male,Black,Operations,Hired,2023-09-09
41608,2024-02-06,Female,Black,IT,Hired,2025-01-21
41636,2025-05-27,Male,Asian,Compliance,Hired,2025-01-22
41653,2023-01-01,Male,Asian,IT,Hired,2024-06-06
41659,2025-05-14,Female,Other,Legal,Hired,2025-04-11
41688,2022-09-20,Female,White,Risk,Hired,2024-02-13
41691,2023-09-29,Male,White,Risk,Hired,2023-06-13
41699,2023-01-29,Male,Hispanic,Finance,Hired,2025-01-16
41700,2025-04-18,Male,Black,Compliance,Hired,2025-06-12
41702,2023-12-02,Male,Hispanic,Finance,Hired,2022-09-21
41704,2022-11-22,Female,Hispanic,Risk,Hired,2024-12-28
41716,2023-07-14,Female,Black,Risk,Hired,2024-06-04
41739,2025-09-03,Female,Asian,Finance,Hired,2023-09-16
41751,2023-08-05,Female,Black,Finance,Hired,2025-06-16
41757,2025-07-18,Female,Other,HR,Hired,2023-09-25
41759,2024-07-01,Male,Other,Compliance,Hired,2022-12-21
41765,2024-09-24,Male,Hispanic,Compliance,Hired,2023-10-16
41766,2025-07-02,Male,Other,HR,Hired,2023-11-26
41776,2024-10-31,Male,Black,Finance,Hired,2025-08-25
41796,2024-06-13,Male,Black,Operations,Hired,2025-06-05
41800,2025-01-07,Female,White,Retail Banking,Hired,2023-07-09
41809,2024-08-17,Female,Other,Operations,Hired,2023-07-06
41813,2023-08-01,Male,Asian,Finance,Hired,2023-12-22
41814,2023-11-12,Female,Other,HR,Hired,2023-11-16
41829,2022-09-20,Male,White,IT,Hired,2024-05-17
41853,2024-12-26,Female,White,Compliance,Hired,2023-07-04
41854,2024-12-28,Male,Asian,Legal,Hired,2023-03-17
41891,2025-01-08,Female,Asian,IT,Hired,2025-06-13
41893,2024-07-11,Male,Hispanic,Retail Banking,Hired,2024-06-22
41897,2024-04-27,Female,White,Retail Banking,Hired,2024-01-28
41900,2023-11-21,Male,Asian,Finance,Hired,2024-10-13
41903,2023-03-28,Female,Black,Legal,Hired,2024-02-28
41906,2022-12-22,Male,Other,Finance,Hired,2023-03-16
41917,2023-07-29,Female,Black,HR,Hired,2023-09-14
41928,2023-03-24,Female,Black,Finance,Hired,2024-04-29
41934,2025-04-03,Male,Asian,Legal,Hired,2025-09-06
41938,2022-09-24,Male,Hispanic,HR,Hired,2022-12-14
41946,2024-04-11,Male,White,Retail Banking,Hired,2024-09-30
41960,2023-07-20,Male,Black,IT,Hired,2024-04-02
41969,2024-06-29,Male,Asian,Retail Banking,Hired,2024-03-29
41972,2023-12-21,Male,Black,Risk,Hired,2025-09-12
41976,2023-07-31,Male,White,Operations,Hired,2023-07-16
41983,2024-11-24,Female,Hispanic,Operations,Hired,2023-12-13
41989,2023-10-05,Female,Black,Finance,Hired,2024-07-04
41998,2024-05-01,Male,Other,Operations,Hired,2025-08-21
42005,2024-12-03,Female,Black,Operations,Hired,2025-09-12
42006,2024-09-27,Female,Black,Risk,Hired,2023-07-31
42014,2023-12-29,Female,Asian,Finance,Hired,2023-05-24
42027,2024-08-06,Male,Other,IT,Hired,2023-06-14
42030,2024-01-26,Male,White,Finance,Hired,2023-02-25
42060,2024-12-11,Male,Other,HR,Hired,2023-04-23
42069,2022-11-25,Female,Asian,Compliance,Hired,2023-02-08
42075,2023-06-26,Male,White,Retail Banking,Hired,2025-03-23
42076,2025-05-01,Male,Other,Retail Banking,Hired,2023-02-09
42084,2025-04-07,Female,White,Risk,Hired,2023-10-13
42098,2024-04-01,Male,Hispanic,Operations,Hired,2025-08-20
42100,2023-01-20,Male,Black,Risk,Hired,2023-05-19
42112,2025-04-17,Male,Asian,IT,Hired,2023-11-08
42114,2023-10-31,Male,Black,Risk,Hired,2025-06-30
42134,2023-12-22,Female,White,HR,Hired,2024-03-11
42146,2024-03-20,Male,Black,Risk,Hired,2024-06-20
42173,2023-07-16,Female,Black,Compliance,Hired,2025-03-26
42183,2022-10-17,Female,Other,HR,Hired,2023-04-04
42184,2024-01-05,Male,Black,Retail Banking,Hired,2023-05-26
42188,2025-05-31,Female,Hispanic,IT,Hired,2024-08-27
42197,2023-01-19,Male,Black,Compliance,Hired,2024-03-29
42199,2025-05-23,Male,Hispanic,Legal,Hired,2024-01-12
42202,2024-09-30,Male,Asian,Risk,Hired,2022-09-28
42231,2024-09-10,Male,Asian,Legal,Hired,2025-03-16
42243,2023-12-26,Female,Asian,Legal,Hired,2024-12-26
42264,2023-02-26,Female,Other,Retail Banking,Hired,2023-03-21
42265,2023-07-10,Male,Hispanic,Risk,Hired,2023-05-22
42269,2025-08-21,Male,Other,Compliance,Hired,2024-04-29
42276,2024-12-16,Male,Asian,Legal,Hired,2025-08-18
42281,2023-06-01,Female,Other,Legal,Hired,2024-07-29
42285,2022-09-22,Female,Other,Retail Banking,Hired,2025-08-18
42292,2024-04-16,Female,Hispanic,Legal,Hired,2025-05-29
42293,2024-11-15,Female,Other,Finance,Hired,2023-07-14
42299,2025-03-28,Female,Asian,HR,Hired,2024-04-22
42300,2025-08-11,Male,Asian,Risk,Hired,2022-11-15
42301,2022-11-22,Female,Black,IT,Hired,2022-12-22
42303,2023-04-08,Female,Hispanic,Legal,Hired,2025-03-12
42305,2025-08-22,Male,Other,Compliance,Hired,2024-07-04
42307,2025-09-05,Male,Black,HR,Hired,2022-12-27
42314,2023-02-05,Male,Other,Risk,Hired,2025-02-04
42327,2024-12-21,Female,Hispanic,Compliance,Hired,2023-04-21
42352,2023-08-03,Female,Asian,Finance,Hired,2024-09-19
42364,2023-08-14,Female,Other,Retail Banking,Hired,2024-06-22
42372,2023-08-18,Female,Other,Retail Banking,Hired,2023-11-17
42373,2024-03-13,Female,Black,Legal,Hired,2024-07-27
42374,2025-05-18,Male,White,Legal,Hired,2023-05-07
42386,2024-06-29,Male,Hispanic,Retail Banking,Hired,2024-08-21
42397,2023-12-29,Female,Hispanic,Legal,Hired,2023-12-25
42399,2025-08-25,Male,Hispanic,HR,Hired,2024-08-27
42427,2022-11-02,Male,Other,HR,Hired,2023-02-19
42439,2024-06-08,Male,Black,Risk,Hired,2023-10-14
42448,2024-01-27,Female,White,Finance,Hired,2024-07-17
42454,2024-06-05,Female,Other,HR,Hired,2023-04-18
42465,2025-09-14,Female,Hispanic,Finance,Hired,2024-10-19
42471,2024-02-09,Male,Other,IT,Hired,2023-03-16
42488,2024-05-25,Male,White,Legal,Hired,2022-10-17
42512,2022-11-12,Male,Black,Finance,Hired,2023-09-23
42515,2023-08-11,Male,Asian,Risk,Hired,2023-02-25
42516,2025-01-14,Female,White,Risk,Hired,2023-05-26
42530,2024-11-17,Female,Black,Legal,Hired,2023-07-06
42536,2023-12-25,Male,Black,Legal,Hired,2025-02-11
42544,2022-11-08,Female,Other,IT,Hired,2023-12-28
42565,2025-02-23,Male,White,Legal,Hired,2023-03-06
42586,2023-08-15,Male,Other,Operations,Hired,2024-10-13
42601,2023-02-21,Female,Black,Retail Banking,Hired,2023-03-27
42602,2023-04-15,Female,Black,Legal,Hired,2022-10-11
42603,2023-01-28,Male,Asian,Risk,Hired,2023-05-15
42607,2024-03-30,Female,White,Finance,Hired,2024-10-01
42612,2022-10-27,Female,Asian,Legal,Hired,2025-05-24
42631,2025-08-14,Female,Asian,Retail Banking,Hired,2025-02-05
42642,2022-12-22,Female,Hispanic,Legal,Hired,2024-03-02
42654,2022-09-29,Female,Asian,Retail Banking,Hired,2024-08-24
42665,2024-07-10,Female,White,HR,Hired,2025-05-20
42667,2023-04-25,Female,White,Risk,Hired,2023-04-03
42679,2025-05-06,Male,Black,Risk,Hired,2025-06-09
42698,2022-10-12,Female,Hispanic,IT,Hired,2023-08-23
42705,2023-05-19,Female,Other,Risk,Hired,2023-12-11
42706,2024-03-23,Male,Black,IT,Hired,2024-10-08
42712,2024-12-05,Male,Hispanic,Risk,Hired,2024-10-12
42723,2024-07-29,Male,Other,Finance,Hired,2025-05-22
42736,2025-01-01,Male,Black,Legal,Hired,2025-06-14
42740,2024-04-22,Female,Black,HR,Hired,2023-07-21
42750,2024-10-25,Female,White,IT,Hired,2022-12-29
42752,2023-12-31,Male,Hispanic,Risk,Hired,2022-12-22
42757,2022-12-29,Female,Black,Retail Banking,Hired,2025-04-16
42759,2023-04-10,Female,Asian,Compliance,Hired,2025-06-13
42798,2025-06-23,Other,White,Operations,Hired,2025-08-25
42799,2023-04-10,Male,Black,Operations,Hired,2023-06-09
42803,2025-02-20,Female,Asian,Compliance,Hired,2022-12-06
42807,2024-03-11,Female,Hispanic,Operations,Hired,2025-02-09
42813,2023-04-03,Female,Hispanic,HR,Hired,2024-09-14
42822,2022-11-16,Male,Hispanic,Finance,Hired,2025-01-07
42825,2024-06-20,Male,Asian,Finance,Hired,2024-03-04
42843,2024-10-28,Female,Black,Risk,Hired,2025-02-08
42845,2024-12-15,Female,Hispanic,Risk,Hired,2023-11-10
42874,2024-04-14,Male,Hispanic,HR,Hired,2024-03-09
42885,2025-05-07,Male,Hispanic,HR,Hired,2024-10-23
42905,2022-11-09,Male,Asian,Risk,Hired,2023-12-19
42918,2024-01-16,Female,Other,Operations,Hired,2025-04-15
42925,2023-03-05,Female,Other,Risk,Hired,2023-04-23
42935,2025-07-11,Male,Black,Risk,Hired,2024-11-20
42939,2024-02-08,Male,Other,Risk,Hired,2023-05-13
42943,2023-04-26,Male,Hispanic,Legal,Hired,2023-04-25
42944,2024-02-29,Female,White,HR,Hired,2024-04-11
42950,2023-01-06,Male,Asian,Retail Banking,Hired,2023-06-05
42956,2023-08-03,Female,Hispanic,Risk,Hired,2025-02-21
42958,2022-12-08,Male,Black,Retail Banking,Hired,2023-12-16
42973,2024-10-25,Other,Asian,Compliance,Hired,2023-03-22
42976,2022-09-18,Female,Asian,IT,Hired,2025-06-12
42984,2025-01-26,Male,Other,Operations,Hired,2024-02-25
42993,2023-08-17,Male,Black,Risk,Hired,2025-05-05
42999,2023-08-12,Male,White,Legal,Hired,2025-06-21
43007,2022-11-20,Female,White,Legal,Hired,2024-07-10
43037,2025-02-17,Female,White,Finance,Hired,2023-11-08
43039,2024-11-03,Female,Black,Retail Banking,Hired,2025-07-08
43041,2025-03-01,Female,Other,Retail Banking,Hired,2023-05-05
43047,2023-08-17,Female,Hispanic,HR,Hired,2024-10-16
43053,2024-10-06,Female,Black,Retail Banking,Hired,2024-05-24
43055,2023-12-31,Male,White,Compliance,Hired,2023-03-16
43065,2024-06-29,Male,Asian,IT,Hired,2024-08-26
43095,2023-03-15,Female,Black,Retail Banking,Hired,2022-11-28
43112,2025-02-19,Male,White,Finance,Hired,2025-01-04
43124,2024-06-02,Male,White,Risk,Hired,2024-03-21
43131,2025-08-14,Male,Black,Retail Banking,Hired,2022-11-24
43146,2024-04-04,Male,Other,Operations,Hired,2022-11-15
43149,2025-04-14,Female,White,HR,Hired,2022-12-16
43161,2024-04-11,Male,Asian,HR,Hired,2022-10-08
43166,2024-09-16,Female,Other,Operations,Hired,2023-08-16
43171,2024-01-19,Female,White,HR,Hired,2023-09-01
43175,2023-12-31,Male,Other,Risk,Hired,2025-01-18
43196,2023-06-17,Male,White,Legal,Hired,2023-11-18
43200,2024-05-11,Male,Asian,Operations,Hired,2023-05-31
43211,2023-01-27,Female,Asian,HR,Hired,2025-02-11
43216,2023-09-26,Male,Other,IT,Hired,2025-03-28
43223,2024-07-31,Female,White,Finance,Hired,2024-09-14
43224,2022-12-06,Female,White,Operations,Hired,2025-07-21
43239,2025-03-04,Male,Black,IT,Hired,2022-11-26
43258,2024-02-08,Male,Asian,Legal,Hired,2022-10-01
43266,2023-07-11,Male,White,IT,Hired,2024-03-14
43281,2023-10-29,Female,Other,Finance,Hired,2023-04-05
43283,2025-04-17,Female,Other,IT,Hired,2023-12-20
43286,2022-09-23,Female,Asian,Compliance,Hired,2022-10-17
43287,2023-02-03,Other,Black,Retail Banking,Hired,2024-09-05
43291,2025-02-03,Male,White,Legal,Hired,2023-01-08
43302,2025-07-17,Female,Asian,Legal,Hired,2023-09-27
43313,2025-07-10,Female,Asian,Operations,Hired,2023-03-21
43318,2024-02-22,Female,Black,HR,Hired,2024-07-24
43319,2024-10-24,Male,White,Finance,Hired,2023-07-02
43328,2024-04-13,Female,Asian,Operations,Hired,2025-02-22
43329,2023-11-01,Female,Hispanic,Risk,Hired,2025-05-06
43356,2024-01-20,Female,Other,Finance,Hired,2025-04-25
43360,2023-12-16,Male,Other,IT,Hired,2023-05-09
43362,2025-05-12,Other,Black,Compliance,Hired,2024-02-06
43371,2022-12-08,Male,Hispanic,Legal,Hired,2025-08-26
43372,2023-05-04,Male,Hispanic,Legal,Hired,2025-03-06
43388,2025-09-07,Female,White,Operations,Hired,2022-11-09
43414,2023-05-02,Male,White,HR,Hired,2025-09-04
