Applicant_ID,Application_Date,Gender,Race,Applied_Department,Outcome
36541,2025-05-30,Female,Hispanic,Legal,Interviewed
36542,2023-05-02,Female,Black,Retail Banking,Hired
36543,2024-05-17,Male,Other,Risk,Interviewed
36544,2023-02-19,Female,Other,Finance,Rejected
36545,2024-08-24,Male,Hispanic,IT,Rejected
36546,2024-11-24,Female,Asian,Risk,Rejected
36547,2024-12-05,Male,Hispanic,IT,Rejected
36548,2024-10-18,Female,White,Operations,Interviewed
36549,2025-05-07,Female,Other,HR,Interviewed
36550,2024-12-21,Female,Black,Operations,Interviewed
36551,2024-01-11,Female,Asian,Finance,Rejected
36552,2023-01-26,Female,Other,IT,Rejected
36553,2024-02-23,Male,Asian,Risk,Rejected
36554,2024-08-28,Female,Black,IT,Interviewed
36555,2023-12-25,Male,Asian,HR,Interviewed
36556,2024-09-17,Other,Black,HR,Hired
36557,2023-09-22,Female,Hispanic,Risk,Interviewed
36558,2023-11-28,Female,Black,HR,Rejected
36559,2025-06-21,Female,Other,Risk,Hired
36560,2023-04-21,Male,Other,Risk,Rejected
36561,2023-08-11,Male,Hispanic,Finance,Rejected
36562,2025-09-07,Female,Asian,HR,Rejected
36563,2025-08-03,Male,White,HR,Rejected
36564,2025-01-09,Male,Hispanic,Finance,Rejected
36565,2023-11-15,Male,Black,Legal,Rejected
36566,2023-03-28,Female,Other,Retail Banking,Interviewed
36567,2023-08-04,Female,White,Operations,Rejected
36568,2024-03-13,Female,Asian,Finance,Interviewed
36569,2024-02-12,Male,Other,Operations,Rejected
36570,2023-11-28,Male,Hispanic,Risk,Rejected
36571,2023-02-21,Male,Black,Risk,Rejected
36572,2024-12-17,Female,Hispanic,Retail Banking,Hired
36573,2025-08-06,Male,Hispanic,Retail Banking,Rejected
36574,2025-08-06,Male,Other,IT,Rejected
36575,2024-06-27,Male,Hispanic,Retail Banking,Interviewed
36576,2023-11-10,Female,Asian,IT,Rejected
36577,2024-03-29,Female,Asian,Compliance,Rejected
36578,2023-08-30,Female,Black,IT,Rejected
36579,2025-08-20,Male,Black,Retail Banking,Interviewed
36580,2023-09-21,Male,Black,Compliance,Rejected
36581,2024-02-22,Male,White,Operations,Rejected
36582,2025-05-27,Male,Asian,Finance,Rejected
36583,2024-10-20,Male,Black,HR,Rejected
36584,2023-10-17,Male,Other,Retail Banking,Interviewed
36585,2025-02-06,Female,Hispanic,Risk,Interviewed
36586,2025-08-11,Female,Asian,Retail Banking,Interviewed
36587,2024-11-11,Male,Other,Risk,Rejected
36588,2024-01-14,Male,White,HR,Rejected
36589,2023-11-11,Female,White,HR,Interviewed
36590,2025-07-17,Male,Hispanic,HR,Rejected
36591,2024-10-03,Male,White,HR,Interviewed
36592,2025-08-28,Male,Black,Retail Banking,Rejected
36593,2025-06-23,Male,Asian,Compliance,Interviewed
36594,2024-02-13,Male,Asian,Finance,Rejected
36595,2023-07-19,Male,Hispanic,HR,Interviewed
36596,2023-06-03,Male,Asian,Operations,Rejected
36597,2022-11-13,Female,White,Compliance,Rejected
36598,2023-04-11,Male,Asian,HR,Interviewed
36599,2022-11-09,Male,Asian,Risk,Rejected
36600,2025-03-13,Female,White,Legal,Interviewed
36601,2025-07-13,Female,Hispanic,HR,Rejected
36602,2022-10-07,Female,Asian,Risk,Interviewed
36603,2023-11-26,Female,Asian,Retail Banking,Hired
36604,2024-02-17,Male,Asian,Retail Banking,Rejected
36605,2023-08-21,Male,Hispanic,Operations,Rejected
36606,2023-04-24,Female,Black,HR,Interviewed
36607,2022-12-23,Female,Other,Risk,Rejected
36608,2024-09-13,Male,Hispanic,IT,Rejected
36609,2024-09-27,Male,White,HR,Rejected
36610,2025-01-02,Male,Hispanic,IT,Rejected
36611,2023-08-29,Female,Hispanic,IT,Rejected
36612,2023-06-20,Male,Black,Compliance,Hired
36613,2025-08-21,Male,White,Finance,Hired
36614,2022-10-07,Male,White,Finance,Interviewed
36615,2025-08-31,Male,Asian,Retail Banking,Rejected
36616,2025-02-11,Male,Other,HR,Interviewed
36617,2025-08-08,Female,Other,HR,Rejected
36618,2022-12-18,Male,Other,Risk,Rejected
36619,2023-09-20,Male,White,Risk,Rejected
36620,2024-07-06,Male,Black,Compliance,Interviewed
36621,2025-08-15,Female,Asian,Legal,Rejected
36622,2023-11-03,Female,White,HR,Rejected
36623,2025-06-21,Male,Asian,Risk,Rejected
36624,2025-03-15,Male,Asian,HR,Interviewed
36625,2024-09-21,Male,Asian,Retail Banking,Interviewed
36626,2025-02-24,Male,Hispanic,IT,Rejected
36627,2024-10-14,Male,Black,Legal,Rejected
36628,2024-05-27,Male,Black,IT,Interviewed
36629,2024-05-06,Male,Other,Finance,Rejected
36630,2025-08-25,Male,Hispanic,Finance,Interviewed
36631,2024-06-15,Male,Asian,Risk,Rejected
36632,2024-06-25,Female,Other,Finance,Interviewed
36633,2023-04-12,Male,White,Compliance,Rejected
36634,2024-08-12,Female,Asian,Finance,Rejected
36635,2024-09-17,Male,White,Finance,Rejected
36636,2024-08-28,Male,Black,IT,Interviewed
36637,2025-03-25,Female,Hispanic,Operations,Rejected
36638,2022-10-31,Female,Hispanic,Retail Banking,Rejected
36639,2025-07-31,Male,Other,Risk,Rejected
36640,2025-06-28,Female,Asian,HR,Interviewed
36641,2023-02-12,Other,Asian,HR,Rejected
36642,2024-10-16,Female,White,Compliance,Interviewed
36643,2024-05-06,Male,Black,Risk,Rejected
36644,2025-03-20,Male,Black,Compliance,Rejected
36645,2024-11-26,Female,Other,HR,Rejected
36646,2024-05-21,Male,Hispanic,Operations,Rejected
36647,2023-12-29,Female,White,Compliance,Rejected
36648,2023-08-31,Female,Other,Compliance,Rejected
36649,2023-02-17,Male,White,Compliance,Rejected
36650,2023-01-06,Female,Black,Finance,Interviewed
36651,2025-07-24,Female,Other,Risk,Rejected
36652,2024-08-17,Female,Black,Legal,Rejected
36653,2023-02-20,Female,Other,Compliance,Rejected
36654,2023-06-29,Male,Black,Legal,Rejected
36655,2024-08-17,Female,Other,Retail Banking,Rejected
36656,2022-11-25,Female,Hispanic,Operations,Interviewed
36657,2022-10-30,Female,White,Compliance,Rejected
36658,2023-09-10,Male,Black,Finance,Interviewed
36659,2023-05-20,Other,Black,Finance,Interviewed
36660,2025-02-05,Female,Asian,Risk,Rejected
36661,2022-10-28,Female,Asian,Compliance,Interviewed
36662,2025-08-07,Female,Asian,Risk,Rejected
36663,2023-05-17,Male,White,IT,Rejected
36664,2023-08-19,Male,Other,Operations,Rejected
36665,2025-05-24,Male,White,Finance,Rejected
36666,2025-08-26,Male,Asian,Operations,Rejected
36667,2023-05-18,Male,Asian,Operations,Rejected
36668,2024-01-15,Male,Black,Operations,Interviewed
36669,2022-12-21,Male,White,IT,Rejected
36670,2023-04-08,Female,Other,Compliance,Rejected
36671,2025-03-06,Male,Hispanic,Risk,Rejected
36672,2024-08-19,Male,Other,IT,Interviewed
36673,2024-11-03,Female,Black,Compliance,Rejected
36674,2023-05-19,Male,Other,Retail Banking,Interviewed
36675,2024-11-14,Female,Asian,Finance,Rejected
36676,2023-04-02,Female,White,Finance,Interviewed
36677,2025-07-04,Female,Black,Legal,Rejected
36678,2023-07-25,Female,Hispanic,HR,Rejected
36679,2024-12-23,Male,Asian,IT,Rejected
36680,2024-08-01,Male,Asian,Legal,Rejected
36681,2023-03-03,Male,White,Retail Banking,Rejected
36682,2023-07-23,Female,Asian,Legal,Rejected
36683,2024-09-28,Male,Hispanic,HR,Rejected
36684,2023-09-06,Male,Asian,Finance,Rejected
36685,2024-03-26,Male,Other,Retail Banking,Rejected
36686,2024-07-18,Male,Hispanic,Finance,Rejected
36687,2025-09-11,Male,White,Risk,Rejected
36688,2025-04-26,Male,Asian,Finance,Rejected
36689,2025-08-15,Female,White,IT,Interviewed
36690,2024-05-23,Female,Hispanic,Compliance,Rejected
36691,2023-09-20,Female,Other,Operations,Rejected
36692,2024-04-19,Male,Black,Operations,Rejected
36693,2024-12-29,Female,Other,Finance,Rejected
36694,2025-08-19,Male,Black,Compliance,Rejected
36695,2022-12-31,Other,Hispanic,HR,Interviewed
36696,2024-01-14,Male,Black,IT,Rejected
36697,2025-01-28,Male,White,HR,Interviewed
36698,2023-04-28,Male,Hispanic,Operations,Interviewed
36699,2025-07-19,Female,Other,Legal,Interviewed
36700,2024-08-25,Female,Hispanic,Legal,Rejected
36701,2024-03-19,Male,Hispanic,Legal,Interviewed
36702,2024-02-05,Female,Black,Compliance,Rejected
36703,2024-07-13,Male,Asian,Finance,Rejected
36704,2024-05-28,Female,Asian,Operations,Hired
36705,2024-12-23,Male,Other,Compliance,Rejected
36706,2022-11-06,Female,Other,Finance,Rejected
36707,2025-01-25,Female,Hispanic,HR,Interviewed
36708,2024-04-10,Male,Asian,Retail Banking,Rejected
36709,2022-10-04,Male,Other,HR,Hired
36710,2024-10-10,Female,Other,IT,Rejected
36711,2023-08-04,Female,Black,Compliance,Rejected
36712,2023-05-11,Male,Other,IT,Interviewed
36713,2023-09-06,Female,White,Retail Banking,Rejected
36714,2023-03-06,Female,White,HR,Hired
36715,2024-02-17,Female,Hispanic,Retail Banking,Hired
36716,2025-08-28,Female,White,Retail Banking,Rejected
36717,2025-01-18,Male,Asian,Operations,Rejected
36718,2024-04-13,Female,Asian,HR,Rejected
36719,2023-07-29,Female,Asian,Retail Banking,Rejected
36720,2023-08-13,Female,Asian,Operations,Interviewed
36721,2025-04-30,Female,Other,Compliance,Rejected
36722,2024-02-25,Female,Hispanic,Operations,Rejected
36723,2024-01-25,Female,Hispanic,Compliance,Hired
36724,2024-10-27,Female,Asian,Risk,Rejected
36725,2023-02-14,Female,Asian,IT,Rejected
36726,2024-09-22,Female,Hispanic,Finance,Interviewed
36727,2023-12-27,Male,Black,IT,Interviewed
36728,2024-02-19,Female,Other,HR,Rejected
36729,2023-04-09,Male,Asian,HR,Interviewed
36730,2025-04-23,Male,White,IT,Rejected
36731,2025-02-21,Female,White,Operations,Rejected
36732,2024-06-03,Female,Asian,Compliance,Rejected
36733,2024-03-26,Female,Other,HR,Rejected
36734,2025-05-27,Female,Hispanic,Finance,Interviewed
36735,2022-09-19,Male,Hispanic,IT,Hired
36736,2023-07-27,Male,Hispanic,Risk,Interviewed
36737,2024-05-19,Male,Other,HR,Rejected
36738,2022-10-27,Female,Other,HR,Rejected
36739,2022-09-21,Female,White,Finance,Interviewed
36740,2023-12-03,Male,Other,Legal,Rejected
36741,2022-10-25,Male,Other,Operations,Rejected
36742,2024-06-18,Female,Black,Legal,Rejected
36743,2022-11-16,Male,Black,Legal,Rejected
36744,2025-03-23,Male,Black,Risk,Rejected
36745,2024-08-25,Male,Hispanic,IT,Interviewed
36746,2022-12-07,Male,White,IT,Interviewed
36747,2024-11-17,Male,Black,Risk,Interviewed
36748,2023-03-11,Male,Asian,HR,Rejected
36749,2023-12-25,Male,Black,HR,Interviewed
36750,2025-04-29,Male,Hispanic,HR,Hired
36751,2025-02-27,Female,White,Compliance,Rejected
36752,2025-03-16,Female,Black,IT,Rejected
36753,2023-10-12,Female,White,HR,Rejected
36754,2023-08-19,Male,Asian,IT,Rejected
36755,2022-10-14,Male,Other,IT,Rejected
36756,2023-06-04,Female,Other,Legal,Rejected
36757,2023-06-14,Male,Hispanic,Retail Banking,Rejected
36758,2022-10-31,Female,White,Retail Banking,Rejected
36759,2025-04-25,Male,Hispanic,Finance,Hired
36760,2024-07-12,Male,White,Risk,Interviewed
36761,2024-03-17,Male,Black,Finance,Rejected
36762,2023-04-21,Female,Black,Compliance,Rejected
36763,2024-01-04,Male,Hispanic,HR,Hired
36764,2025-05-30,Male,Other,HR,Rejected
36765,2023-06-28,Female,Asian,Retail Banking,Interviewed
36766,2025-09-07,Male,Other,Legal,Rejected
36767,2023-08-21,Female,Hispanic,Legal,Interviewed
36768,2025-06-19,Female,Asian,Legal,Rejected
36769,2024-01-29,Female,White,Operations,Rejected
36770,2024-02-19,Other,Other,Legal,Rejected
36771,2023-11-08,Female,Hispanic,Operations,Rejected
36772,2023-07-18,Male,White,Compliance,Interviewed
36773,2025-03-27,Male,Other,IT,Rejected
36774,2024-11-28,Female,Other,HR,Rejected
36775,2023-12-25,Male,Other,Retail Banking,Rejected
36776,2023-10-07,Female,Black,HR,Rejected
36777,2022-09-28,Male,Other,HR,Rejected
36778,2022-11-27,Female,Other,Compliance,Rejected
36779,2025-01-09,Male,Asian,HR,Interviewed
36780,2024-08-01,Male,Black,Risk,Rejected
36781,2023-12-20,Male,Black,Finance,Rejected
36782,2022-12-12,Female,Hispanic,HR,Interviewed
36783,2024-07-03,Female,Asian,Retail Banking,Interviewed
36784,2023-02-17,Male,Asian,Retail Banking,Interviewed
36785,2023-05-21,Male,Black,IT,Interviewed
36786,2025-06-20,Female,Black,Operations,Hired
36787,2022-12-07,Female,Hispanic,Legal,Interviewed
36788,2022-12-26,Male,Asian,Operations,Rejected
36789,2024-10-12,Male,Asian,Risk,Rejected
36790,2025-05-14,Male,Other,HR,Interviewed
36791,2025-03-03,Male,Asian,Retail Banking,Hired
36792,2024-06-29,Male,Asian,Legal,Rejected
36793,2023-09-21,Male,Asian,Finance,Rejected
36794,2024-05-29,Female,Asian,IT,Rejected
36795,2025-02-26,Male,Other,IT,Interviewed
36796,2024-06-25,Male,White,Legal,Interviewed
36797,2025-09-06,Female,Other,Retail Banking,Rejected
36798,2025-07-21,Female,Black,HR,Rejected
36799,2023-05-08,Female,Hispanic,IT,Rejected
36800,2025-08-26,Male,Other,Operations,Rejected
36801,2023-09-15,Male,Asian,HR,Interviewed
36802,2024-08-08,Female,Asian,HR,Rejected
36803,2024-03-25,Female,Black,Retail Banking,Hired
36804,2024-04-13,Female,Black,Finance,Rejected
36805,2025-04-27,Female,Asian,Finance,Rejected
36806,2022-10-18,Female,Black,HR,Interviewed
36807,2025-08-21,Female,Hispanic,Compliance,Interviewed
36808,2025-01-20,Male,Hispanic,Retail Banking,Rejected
36809,2023-01-31,Male,White,IT,Interviewed
36810,2024-02-08,Male,Hispanic,Operations,Rejected
36811,2024-10-13,Male,Black,HR,Rejected
36812,2025-03-20,Male,Hispanic,Risk,Interviewed
36813,2022-09-26,Male,White,HR,Interviewed
36814,2023-02-11,Female,Hispanic,Compliance,Rejected
36815,2023-08-01,Male,Black,HR,Interviewed
36816,2022-10-23,Female,White,HR,Rejected
36817,2024-05-06,Female,Other,Compliance,Rejected
36818,2024-04-15,Male,Black,Operations,Rejected
36819,2024-10-13,Female,Other,IT,Rejected
36820,2023-09-04,Male,Hispanic,Legal,Interviewed
36821,2023-04-10,Male,White,Retail Banking,Hired
36822,2022-12-27,Male,Black,IT,Interviewed
36823,2023-10-23,Male,White,Compliance,Rejected
36824,2024-05-09,Female,Asian,Legal,Interviewed
36825,2024-02-23,Female,Asian,IT,Interviewed
36826,2024-08-04,Male,Hispanic,Risk,Rejected
36827,2024-08-04,Male,Asian,Risk,Rejected
36828,2024-09-19,Male,Other,Retail Banking,Hired
36829,2024-04-20,Male,Hispanic,IT,Rejected
36830,2024-07-09,Female,White,Operations,Rejected
36831,2025-01-09,Female,White,Legal,Rejected
36832,2024-03-24,Female,White,Retail Banking,Hired
36833,2024-10-17,Male,Hispanic,Compliance,Interviewed
36834,2024-01-20,Male,Other,HR,Rejected
36835,2023-10-28,Female,White,Legal,Rejected
36836,2023-07-06,Male,Asian,Legal,Interviewed
36837,2025-07-15,Female,Black,IT,Hired
36838,2024-11-02,Male,Black,HR,Interviewed
36839,2023-03-16,Male,Asian,Compliance,Interviewed
36840,2022-12-25,Female,Other,Legal,Rejected
36841,2022-10-05,Male,Other,HR,Rejected
36842,2022-11-19,Female,Other,HR,Rejected
36843,2025-09-03,Male,Asian,Operations,Hired
36844,2024-06-30,Male,Hispanic,IT,Interviewed
36845,2023-07-16,Male,Hispanic,Finance,Hired
36846,2024-04-23,Other,Black,Legal,Rejected
36847,2024-04-03,Female,Hispanic,Finance,Interviewed
36848,2024-12-28,Male,White,Risk,Interviewed
36849,2023-10-06,Male,White,HR,Rejected
36850,2024-01-16,Female,White,Retail Banking,Interviewed
36851,2025-06-24,Male,White,Retail Banking,Interviewed
36852,2023-09-04,Male,Other,Legal,Interviewed
36853,2025-03-18,Male,Asian,Risk,Interviewed
36854,2022-11-09,Male,Hispanic,Operations,Interviewed
36855,2025-02-18,Male,White,IT,Rejected
36856,2022-11-04,Male,Black,Operations,Interviewed
36857,2023-10-12,Female,White,IT,Rejected
36858,2025-04-18,Male,Asian,Legal,Interviewed
36859,2025-05-14,Female,Asian,Risk,Rejected
36860,2023-06-22,Female,White,Finance,Rejected
36861,2023-10-13,Male,White,Legal,Rejected
36862,2025-07-22,Female,Asian,Retail Banking,Rejected
36863,2024-09-21,Male,Other,Risk,Rejected
36864,2023-06-03,Female,Other,Compliance,Interviewed
36865,2023-03-08,Male,Hispanic,Compliance,Interviewed
36866,2024-08-21,Male,Other,HR,Hired
36867,2023-10-29,Female,Black,HR,Rejected
36868,2022-09-18,Female,Black,IT,Rejected
36869,2023-08-23,Female,White,Legal,Hired
36870,2025-06-12,Female,Other,IT,Interviewed
36871,2022-10-02,Male,White,Finance,Rejected
36872,2024-03-26,Male,Asian,Legal,Rejected
36873,2025-08-15,Female,Black,Retail Banking,Interviewed
36874,2024-12-14,Other,Hispanic,Finance,Hired
36875,2024-08-25,Male,Other,Risk,Interviewed
36876,2022-11-10,Female,Black,IT,Rejected
36877,2025-08-26,Female,Asian,Legal,Rejected
36878,2022-11-07,Female,Other,IT,Hired
36879,2023-02-21,Male,Hispanic,Retail Banking,Interviewed
36880,2024-05-09,Male,Asian,Legal,Interviewed
36881,2023-03-31,Female,White,Retail Banking,Rejected
36882,2024-03-26,Male,Hispanic,Compliance,Interviewed
36883,2023-11-19,Female,White,Legal,Rejected
36884,2024-09-29,Male,Hispanic,IT,Rejected
36885,2025-01-19,Female,Black,Compliance,Rejected
36886,2024-03-17,Female,Hispanic,HR,Rejected
36887,2025-08-06,Male,White,Retail Banking,Rejected
36888,2024-03-22,Male,White,Retail Banking,Rejected
36889,2022-12-13,Female,Hispanic,Retail Banking,Interviewed
36890,2025-05-15,Female,Black,Operations,Interviewed
36891,2025-02-14,Male,Black,HR,Rejected
36892,2025-07-21,Female,Other,IT,Hired
36893,2025-09-01,Other,Black,IT,Rejected
36894,2023-10-11,Male,Other,Legal,Interviewed
36895,2023-02-22,Male,Other,Legal,Interviewed
36896,2024-04-03,Female,Asian,Risk,Rejected
36897,2024-09-29,Female,Black,Operations,Rejected
36898,2023-12-24,Male,Other,HR,Rejected
36899,2024-04-27,Male,Asian,Operations,Rejected
36900,2024-07-29,Female,Black,Operations,Rejected
36901,2024-11-02,Male,White,Finance,Interviewed
36902,2024-03-12,Female,Asian,Operations,Rejected
36903,2025-08-15,Male,White,Finance,Rejected
36904,2025-04-13,Female,Black,Finance,Rejected
36905,2022-09-20,Female,Asian,Legal,Rejected
36906,2023-08-04,Female,Other,Legal,Hired
36907,2024-04-04,Female,Black,Operations,Rejected
36908,2023-06-26,Male,White,Retail Banking,Rejected
36909,2025-02-01,Male,Asian,Legal,Rejected
36910,2023-06-15,Female,Hispanic,Retail Banking,Rejected
36911,2023-06-11,Female,Hispanic,Compliance,Rejected
36912,2024-08-21,Female,Other,Retail Banking,Rejected
36913,2023-03-09,Female,Asian,Compliance,Rejected
36914,2023-05-27,Male,Asian,Operations,Rejected
36915,2024-01-04,Female,Other,HR,Rejected
36916,2025-03-04,Male,Hispanic,IT,Rejected
36917,2025-07-19,Female,Black,Retail Banking,Interviewed
36918,2023-08-14,Female,Black,Finance,Rejected
36919,2025-01-07,Female,Asian,Retail Banking,Rejected
36920,2023-02-11,Male,Black,Operations,Rejected
36921,2024-04-15,Male,Asian,HR,Hired
36922,2025-04-11,Female,Hispanic,Finance,Rejected
36923,2024-07-28,Male,White,Compliance,Rejected
36924,2022-11-04,Male,Asian,Retail Banking,Rejected
36925,2024-12-18,Male,Other,Operations,Rejected
36926,2023-03-24,Female,Other,Retail Banking,Interviewed
36927,2025-02-12,Male,White,Compliance,Interviewed
36928,2025-08-21,Male,White,Retail Banking,Interviewed
36929,2023-08-04,Male,Other,Retail Banking,Rejected
36930,2024-07-22,Female,Other,HR,Rejected
36931,2024-10-06,Female,Asian,IT,Interviewed
36932,2025-01-30,Female,Asian,Retail Banking,Rejected
36933,2024-10-31,Male,Black,Legal,Rejected
36934,2023-09-17,Male,Other,Risk,Rejected
36935,2024-01-02,Female,Other,IT,Interviewed
36936,2023-09-28,Female,Asian,Retail Banking,Interviewed
36937,2023-05-01,Male,Asian,Finance,Rejected
36938,2024-01-09,Male,Other,HR,Rejected
36939,2022-12-30,Male,Hispanic,Risk,Interviewed
36940,2024-02-07,Female,Other,HR,Rejected
36941,2024-07-18,Female,White,Finance,Rejected
36942,2025-06-14,Female,Other,Operations,Rejected
36943,2022-11-15,Female,Hispanic,HR,Interviewed
36944,2025-03-24,Female,Asian,Legal,Rejected
36945,2023-12-21,Male,Hispanic,Retail Banking,Rejected
36946,2023-09-04,Female,Black,Compliance,Interviewed
36947,2024-05-29,Male,Hispanic,Risk,Rejected
36948,2023-06-10,Male,White,IT,Rejected
36949,2024-10-30,Female,Other,Finance,Interviewed
36950,2025-01-16,Male,Other,Operations,Rejected
36951,2025-03-03,Male,Other,Retail Banking,Rejected
36952,2024-05-14,Male,Asian,HR,Rejected
36953,2024-10-02,Female,Other,Operations,Rejected
36954,2023-08-08,Male,Other,Finance,Rejected
36955,2023-02-02,Female,White,Legal,Rejected
36956,2023-05-12,Female,Other,Retail Banking,Hired
36957,2024-12-15,Male,Asian,Operations,Rejected
36958,2024-01-09,Male,Other,Operations,Interviewed
36959,2025-07-24,Male,Other,Retail Banking,Rejected
36960,2023-09-04,Male,Other,Risk,Rejected
36961,2025-07-19,Female,Hispanic,Legal,Rejected
36962,2024-05-04,Male,Hispanic,HR,Interviewed
36963,2023-01-08,Female,Other,Compliance,Interviewed
36964,2023-01-25,Male,White,Risk,Rejected
36965,2023-03-27,Male,White,Risk,Interviewed
36966,2024-08-18,Female,Hispanic,HR,Rejected
36967,2024-06-03,Female,Black,Legal,Interviewed
36968,2023-10-01,Male,Hispanic,Finance,Rejected
36969,2024-08-07,Male,White,IT,Rejected
36970,2023-12-11,Male,Hispanic,Risk,Rejected
36971,2024-03-09,Male,Other,Risk,Rejected
36972,2024-09-15,Male,Other,HR,Rejected
36973,2024-09-09,Male,Hispanic,Compliance,Hired
36974,2023-08-02,Male,Asian,Legal,Rejected
36975,2025-02-02,Male,White,HR,Interviewed
36976,2024-07-12,Male,Hispanic,Finance,Interviewed
36977,2023-01-25,Male,Asian,Operations,Rejected
36978,2023-02-13,Male,Hispanic,Operations,Rejected
36979,2023-04-28,Female,Black,Operations,Rejected
36980,2023-10-18,Female,Asian,HR,Rejected
36981,2024-11-17,Female,Black,Compliance,Rejected
36982,2025-09-12,Male,Hispanic,IT,Rejected
36983,2024-11-13,Male,Black,Legal,Interviewed
36984,2024-02-02,Female,White,Finance,Hired
36985,2025-05-04,Female,White,Retail Banking,Rejected
36986,2025-07-17,Male,Other,Operations,Interviewed
36987,2023-12-11,Male,Hispanic,IT,Rejected
36988,2022-09-25,Male,Asian,Finance,Rejected
36989,2024-07-19,Male,Black,Retail Banking,Interviewed
36990,2024-03-06,Male,Other,Operations,Rejected
36991,2023-10-09,Female,Other,Retail Banking,Interviewed
36992,2024-07-27,Female,White,Retail Banking,Interviewed
36993,2025-06-04,Female,Hispanic,Retail Banking,Rejected
36994,2023-02-28,Male,White,Finance,Rejected
36995,2023-02-05,Male,Black,HR,Rejected
36996,2024-08-26,Male,Hispanic,HR,Rejected
36997,2024-02-13,Female,Hispanic,Finance,Rejected
36998,2024-01-19,Female,Black,IT,Rejected
36999,2024-07-11,Female,Other,Risk,Rejected
37000,2024-12-28,Male,White,IT,Rejected
37001,2024-10-25,Male,Other,HR,Interviewed
37002,2024-02-24,Female,White,Retail Banking,Interviewed
37003,2023-12-01,Male,Hispanic,Legal,Rejected
37004,2024-02-25,Male,Asian,Finance,Rejected
37005,2024-11-11,Female,Asian,Finance,Interviewed
37006,2025-03-21,Male,White,Operations,Rejected
37007,2024-05-17,Female,Other,Legal,Rejected
37008,2023-02-14,Female,Black,Risk,Rejected
37009,2024-06-01,Female,Other,Finance,Rejected
37010,2023-07-19,Female,Hispanic,Operations,Interviewed
37011,2023-09-03,Male,Asian,Retail Banking,Rejected
37012,2025-06-05,Male,White,Risk,Interviewed
37013,2024-12-31,Male,Asian,HR,Interviewed
37014,2024-03-19,Male,Hispanic,Risk,Rejected
37015,2024-06-18,Female,Black,Legal,Rejected
37016,2024-12-28,Female,White,HR,Rejected
37017,2024-12-06,Male,Other,Risk,Interviewed
37018,2023-08-21,Male,Black,Finance,Interviewed
37019,2024-11-14,Male,White,Legal,Rejected
37020,2025-01-07,Female,White,IT,Interviewed
37021,2023-11-07,Male,Asian,Finance,Interviewed
37022,2024-09-07,Male,Hispanic,Finance,Rejected
37023,2025-07-30,Male,Other,Retail Banking,Rejected
37024,2025-01-04,Male,Hispanic,Retail Banking,Rejected
37025,2024-06-09,Female,Hispanic,Compliance,Hired
37026,2023-08-24,Female,Black,Legal,Rejected
37027,2023-11-14,Male,Black,Compliance,Rejected
37028,2023-09-24,Male,White,Finance,Interviewed
37029,2024-12-03,Male,Other,Finance,Rejected
37030,2023-05-08,Female,Black,HR,Rejected
37031,2023-08-10,Female,Hispanic,Legal,Rejected
37032,2024-11-16,Male,Black,HR,Rejected
37033,2024-09-05,Female,White,Legal,Rejected
37034,2024-09-20,Female,White,Legal,Rejected
37035,2025-08-03,Female,White,Operations,Rejected
37036,2024-07-09,Male,Asian,Legal,Rejected
37037,2024-02-27,Female,White,Compliance,Rejected
37038,2025-08-23,Male,Asian,Risk,Interviewed
37039,2024-01-09,Female,Other,Compliance,Rejected
37040,2024-05-10,Female,Other,Risk,Hired
37041,2024-01-17,Female,White,Compliance,Interviewed
37042,2023-06-07,Female,Other,Operations,Interviewed
37043,2024-11-10,Female,White,Retail Banking,Interviewed
37044,2023-11-27,Female,White,IT,Interviewed
37045,2023-01-10,Female,Other,IT,Rejected
37046,2022-11-14,Male,Black,Operations,Interviewed
37047,2022-09-17,Female,Other,HR,Rejected
37048,2023-12-02,Male,Asian,Risk,Rejected
37049,2024-12-24,Male,Asian,Operations,Rejected
37050,2023-03-14,Female,Other,Legal,Hired
37051,2025-06-01,Male,Other,Compliance,Rejected
37052,2024-06-13,Female,Asian,Risk,Rejected
37053,2022-10-08,Male,Other,Finance,Rejected
37054,2025-05-25,Female,Asian,Legal,Interviewed
37055,2024-07-19,Male,White,Finance,Rejected
37056,2023-05-29,Male,Other,Operations,Interviewed
37057,2022-11-02,Male,White,Compliance,Interviewed
37058,2024-03-31,Female,Hispanic,Risk,Rejected
37059,2023-01-06,Male,Black,Legal,Rejected
37060,2025-07-21,Female,Other,Risk,Rejected
37061,2023-06-10,Female,Asian,IT,Rejected
37062,2025-08-30,Male,White,Retail Banking,Interviewed
37063,2025-01-17,Male,Black,Risk,Interviewed
37064,2023-05-30,Female,Asian,Compliance,Rejected
37065,2025-03-25,Male,Other,Compliance,Hired
37066,2025-07-17,Male,Hispanic,IT,Interviewed
37067,2025-08-20,Female,Asian,Risk,Rejected
37068,2024-08-22,Male,White,Compliance,Rejected
37069,2025-05-05,Female,Asian,IT,Hired
37070,2025-06-30,Female,Other,HR,Rejected
37071,2023-05-01,Male,Asian,Retail Banking,Interviewed
37072,2025-05-22,Female,Hispanic,Risk,Rejected
37073,2023-03-04,Male,Asian,Compliance,Rejected
37074,2023-12-10,Female,Hispanic,IT,Rejected
37075,2024-05-06,Male,Asian,Legal,Interviewed
37076,2025-07-24,Male,Asian,Legal,Rejected
